x,y,cluster
2.052432,7.545598,0
5.080002,6.359825,2
3.331787,7.405408,0
1.388796,7.429327,0
4.074240,8.698457,0
1.634405,6.019268,0
1.789741,7.850350,0
3.742665,7.600959,0
2.057528,8.020298,0
1.665191,6.925182,0
4.900155,5.759357,2
1.318262,6.115533,0
2.029785,4.965800,0
3.860271,8.857721,0
2.060203,8.559055,0
2.458934,5.796775,0
1.061320,4.686654,0
1.957070,8.966583,0
2.718306,4.826238,2
2.212053,5.355091,0
4.649031,8.042535,0
3.659539,5.484291,2
2.221642,8.751579,0
1.456713,6.156412,0
2.867013,5.287555,2
4.589006,6.245685,2
3.607251,7.657741,0
2.095705,5.049552,0
1.643340,6.069202,0
2.173696,5.568312,0
5.406089,8.699609,0
3.141927,5.776784,2
4.981969,7.253114,2
4.417677,4.546329,2
2.862483,7.879746,0
1.894997,6.984431,0
1.961300,5.364941,0
2.429707,7.768800,0
1.785183,5.644282,0
2.008866,6.759190,0
5.423980,6.645515,2
1.958066,7.837142,0
2.619655,5.140208,2
2.368688,6.371543,0
2.964854,8.873353,0
3.090139,7.029449,0
2.318763,4.699295,2
3.822589,7.502988,0
2.918274,7.161451,0
1.750262,5.788463,0
4.738219,5.041052,2
4.591111,6.512157,2
2.831417,6.235599,0
2.475825,8.660765,0
3.235331,4.602937,2
4.527424,6.264575,2
4.964198,6.398644,2
5.247121,6.437836,2
3.316783,5.526432,2
4.053185,5.530785,2
1.579876,6.492290,0
1.635265,8.187482,0
2.902172,8.102817,0
4.979388,5.433785,2
2.039478,5.234402,0
3.118193,4.824809,2
4.244821,7.659490,0
4.052308,7.657329,0
1.922759,7.066578,0
3.122603,4.602928,2
2.401037,8.089987,0
4.391003,8.846648,0
4.032429,6.519074,2
1.915014,4.619883,0
1.768373,8.511738,0
4.029688,6.300473,2
5.296030,5.540162,2
5.420639,8.673691,0
3.464940,7.236704,0
5.084848,7.246950,2
3.484282,4.815468,2
1.983730,4.674869,0
4.195423,8.883498,0
4.802821,5.811191,2
3.765830,7.786007,0
5.378424,8.113233,2
3.900262,6.619798,2
4.755302,6.458809,2
3.629090,7.611088,0
4.627563,6.837836,2
3.323581,6.532277,0
5.397591,5.145406,2
5.367096,8.664649,0
1.048145,8.504514,0
4.990253,4.513533,2
3.569423,8.861494,0
1.623767,5.145747,0
3.032166,7.021112,0
3.893896,8.009253,0
2.661742,7.351501,0
1.996333,5.858663,0
5.244142,5.112084,2
1.501451,7.191296,0
2.715187,8.798648,0
1.977706,5.344306,0
4.923553,6.515087,2
3.450221,4.885542,2
4.758232,5.637924,2
3.735061,6.463857,2
3.629027,7.661692,0
4.111887,7.347053,0
1.738601,6.998534,0
1.665311,5.237929,0
2.858211,7.136640,0
1.955264,8.674190,0
4.288282,5.904986,2
2.037212,6.512737,0
5.255784,8.425518,0
2.290574,7.108796,0
4.347759,7.002800,2
4.539070,8.083181,0
3.238105,7.860374,0
2.619713,6.687663,0
5.045574,7.162663,2
2.233508,8.752089,0
2.364723,6.663906,0
1.287977,7.153829,0
4.024983,5.138939,2
2.842172,6.377493,0
1.617802,4.859971,0
3.227586,5.582709,2
2.184497,5.180275,0
4.747047,8.043697,0
2.376939,6.695228,0
3.578769,7.956214,0
4.808139,7.963140,0
2.881311,5.620100,0
1.255840,7.847000,0
3.123845,5.850543,2
1.532112,7.201745,0
3.138836,6.650552,0
2.666535,6.427409,0
1.973683,4.553245,0
5.394690,5.233970,2
2.485399,5.496111,0
3.648606,5.214055,2
3.376872,8.238587,0
1.638675,6.824766,0
3.027055,4.513181,2
5.256403,5.365579,2
1.747545,6.387762,0
1.511522,6.801565,0
5.165084,5.928160,2
3.647939,5.302117,2
1.463851,8.940089,0
2.231181,5.967717,0
2.040998,6.636362,0
1.237640,8.432886,0
3.588880,7.281838,0
4.157448,5.024972,2
3.503817,8.948971,0
3.372341,6.155222,2
1.986701,7.182224,0
3.034784,6.990385,0
3.938286,5.974986,2
2.217591,5.622620,0
2.400634,7.103150,0
2.859826,8.433081,0
4.322448,7.583140,0
1.459107,5.632597,0
1.697065,6.133812,0
2.522736,7.926862,0
2.177052,7.824883,0
4.282584,5.644427,2
4.835824,7.173297,2
1.683510,5.680166,0
1.955096,6.155714,0
2.224329,4.968152,0
2.037316,8.537979,0
1.830107,8.757890,0
3.810654,6.827386,0
3.862297,8.348358,0
5.452498,7.706904,2
3.709104,4.560283,2
4.017149,5.369562,2
5.060058,7.765575,2
4.939629,6.670779,2
1.629102,8.597483,0
4.748641,6.479926,2
2.926529,6.097772,0
5.227546,5.923575,2
3.435356,5.739924,2
1.819034,5.870918,0
3.365862,8.246388,0
4.356614,8.924282,0
3.260639,7.412883,0
2.803110,8.001654,0
4.779816,7.130456,2
3.007905,6.072738,0
3.579093,6.614309,0
1.656386,5.985900,0
3.918797,6.895164,0
2.577903,5.248047,0
4.021106,4.743527,2
1.992052,5.429913,0
1.811660,8.157669,0
1.893802,6.163620,0
2.368435,4.563994,2
2.700058,7.431734,0
3.693573,7.448691,0
3.263475,8.713285,0
2.669505,8.133329,0
2.493130,5.756328,0
4.033073,6.469322,2
2.164421,6.211919,0
2.239082,8.060020,0
3.903823,6.684383,2
1.250230,4.800736,0
4.149403,4.539742,2
3.150716,7.117477,0
1.224155,6.955428,0
3.873780,8.958667,0
4.042474,8.932658,0
4.077459,5.146577,2
1.374219,5.290141,0
3.130940,8.943033,0
4.796063,6.479352,2
1.062584,8.662517,0
5.373603,7.924252,2
4.835538,7.031688,2
1.330105,8.171067,0
2.092339,5.842599,0
5.128410,8.926529,0
2.357442,5.278897,0
3.824054,6.560440,2
4.851670,5.083410,2
2.373202,7.921045,0
1.877615,5.402377,0
5.348520,7.372120,2
3.678827,5.806349,2
1.873828,7.662146,0
4.442421,8.165055,0
2.948573,5.227039,2
1.870611,7.840117,0
2.152613,4.586172,2
3.197705,7.359724,0
2.886915,6.448944,0
2.461430,5.303318,0
2.076578,6.831326,0
2.795977,5.828846,0
3.669046,8.764671,0
4.345414,6.149409,2
2.126891,7.266009,0
2.502782,7.333068,0
3.198006,5.786353,2
1.734308,4.889613,0
1.176656,7.773011,0
1.707076,7.733001,0
3.147559,8.447453,0
4.529543,8.450996,0
4.853023,8.128556,0
1.403532,4.597888,0
4.957758,6.496636,2
4.923315,6.298200,2
4.316304,5.147585,2
1.563823,7.746240,0
4.786871,7.889843,0
3.186087,5.806567,2
1.501239,8.350416,0
3.756402,7.941041,0
4.493364,5.077685,2
1.388941,7.516723,0
5.017220,6.774129,2
1.477863,6.834573,0
5.194425,4.816133,2
4.779314,5.953499,2
2.071971,6.951520,0
5.372538,8.390660,2
3.627921,5.623708,2
2.169293,6.179761,0
3.226336,6.337598,0
3.366940,5.358215,2
1.199197,8.204733,0
1.844954,8.400407,0
2.721652,8.152555,0
1.489457,7.281402,0
1.203355,8.614730,0
3.272188,7.323661,0
2.654644,8.464561,0
5.393266,7.465154,2
2.137542,6.481970,0
5.128475,5.482905,2
5.005183,8.266995,0
3.463762,5.947912,2
3.568473,7.965115,0
2.134927,8.765777,0
5.365341,8.561132,0
3.208714,7.994220,0
1.651665,7.853141,0
4.664632,8.424280,0
4.853911,7.819569,2
3.513829,8.370214,0
4.492325,6.635408,2
3.100578,8.032047,0
2.584324,4.828259,2
3.264787,7.999375,0
5.244622,7.648634,2
3.056496,7.699979,0
3.977397,6.593446,2
1.250672,5.125456,0
2.320433,6.332926,0
4.885460,5.324346,2
1.574691,8.453429,0
1.935924,7.203744,0
3.157902,7.079895,0
5.047240,5.053790,2
5.245882,7.789826,2
2.650563,8.165243,0
1.643315,8.079985,0
2.652939,7.210277,0
2.442357,6.416510,0
2.423510,5.535719,0
5.439174,6.539220,2
5.235041,7.849141,2
1.381207,4.669141,0
3.931269,6.404476,2
3.930682,6.264657,2
4.302241,5.927046,2
5.304880,8.697067,0
3.200954,8.498276,0
2.460584,7.022388,0
2.763668,5.857192,0
1.507900,6.665867,0
3.416803,8.910015,0
1.522461,5.133828,0
4.889697,8.240129,0
5.482952,6.334328,2
4.984437,8.893423,0
2.635245,6.329228,0
5.444200,7.777350,2
2.933610,4.524684,2
5.252447,6.710915,2
4.847412,8.387095,0
5.041250,8.179116,0
5.035410,8.587189,0
5.242231,5.450312,2
3.298779,7.445876,0
2.236296,4.521075,2
2.282336,8.576083,0
2.524528,4.788777,2
1.735595,8.106312,0
2.916593,7.482888,0
1.792474,6.771417,0
1.857324,8.445538,0
4.799916,6.052392,2
1.142078,4.939685,0
3.843872,6.214897,2
3.576265,5.546647,2
1.328607,6.480746,0
4.110620,8.764619,0
5.442015,5.705974,2
5.450518,7.495790,2
1.964432,6.546376,0
3.736707,8.761631,0
3.343876,6.669794,0
5.496748,7.014238,2
1.753205,6.339552,0
4.657163,6.788110,2
3.632207,6.879530,0
1.953030,4.672444,0
2.943346,5.911643,0
2.016915,8.470296,0
3.664337,8.299577,0
1.951128,8.580081,0
2.672940,4.525301,2
4.010027,4.655405,2
4.335958,4.753713,2
4.682235,6.373888,2
2.192692,5.669397,0
4.070801,8.180003,0
2.324777,5.041320,0
3.066715,8.046988,0
5.399626,6.767927,2
3.733109,7.257168,0
4.909955,7.313576,2
3.904432,8.784734,0
2.604840,7.367359,0
1.107444,4.582110,0
1.268405,4.560278,0
4.358358,5.562524,2
3.339378,8.398898,0
4.755496,7.719294,2
3.751339,6.717735,0
3.862717,6.303442,2
1.830540,8.751642,0
2.612135,7.333143,0
3.073953,6.047776,0
4.015817,5.685203,2
1.234567,8.351895,0
1.566281,8.048727,0
4.058449,5.534579,2
2.430227,5.579407,0
4.199427,7.596891,0
3.004448,8.117286,0
5.230478,6.392217,2
2.347170,6.751043,0
1.473293,8.737229,0
1.851498,8.868693,0
1.484249,6.567280,0
4.980957,8.816691,0
4.579933,8.445905,0
1.976017,8.188017,0
3.472832,7.306683,0
2.928283,5.057598,2
1.618274,5.312995,0
2.944994,6.979469,0
3.099635,6.156119,0
2.222096,7.408095,0
3.522193,8.587419,0
3.524904,4.625752,2
5.146050,6.417373,2
3.335009,7.034531,0
1.298016,7.936016,0
1.729780,4.670484,0
3.141308,6.724356,0
3.331986,8.172042,0
2.586930,6.696046,0
5.187687,6.223146,2
3.644078,7.123516,0
4.964729,8.401284,0
2.072587,8.203378,0
5.049156,7.402149,2
5.021419,6.099196,2
4.718342,7.933166,0
5.350991,7.711057,2
5.443153,8.224453,2
3.239831,5.546140,2
2.108491,8.400493,0
2.825930,4.720490,2
4.799003,7.827472,2
4.637171,6.365128,2
2.384057,4.792190,2
2.086613,7.505558,0
5.257999,6.409168,2
2.702054,7.882659,0
3.362160,8.737357,0
2.305531,5.120813,0
2.774355,5.658455,0
2.592640,8.426388,0
3.578756,5.262614,2
2.763348,6.712247,0
5.395167,6.863415,2
3.467604,5.313262,2
2.526387,7.349720,0
2.998887,6.100225,0
5.406768,5.971768,2
4.261973,5.801158,2
5.351789,7.368629,2
1.136105,7.138033,0
2.479157,7.825818,0
3.826127,7.631546,0
1.781144,6.904018,0
4.577345,5.558566,2
5.451970,5.062350,2
3.847268,5.192477,2
2.146956,4.785115,0
4.083057,6.814350,2
3.639860,8.176518,0
1.120660,6.823698,0
2.030821,8.472351,0
4.039816,8.575134,0
4.817031,6.504460,2
3.919962,8.228405,0
2.732222,8.405335,0
2.621275,6.194878,0
5.369357,5.772680,2
3.445527,4.767978,2
3.762575,5.524882,2
5.499566,8.967747,0
3.753683,5.023192,2
4.909092,5.506347,2
2.326516,7.079520,0
5.160640,7.892435,2
2.753419,7.571878,0
1.728790,7.025150,0
1.867299,6.048800,0
4.002225,8.364270,0
3.475540,7.455323,0
2.887279,7.138809,0
4.304552,5.848427,2
2.608202,4.865209,2
2.711988,5.176811,2
1.045333,5.684369,0
3.337001,6.262142,0
3.222014,8.037160,0
5.121209,7.622255,2
3.149927,6.982558,0
4.492668,7.779351,0
3.989375,6.211004,2
1.411212,4.673716,0
2.021584,8.975835,0
1.721251,6.205309,0
3.380984,8.946798,0
5.438319,5.515081,2
1.743304,7.711030,0
1.608105,6.990913,0
3.708769,5.655472,2
2.578911,7.128358,0
1.748255,8.990750,0
4.669394,6.557197,2
5.353302,6.325324,2
4.443526,8.443661,0
1.784638,8.687020,0
5.380000,4.765845,2
3.760776,7.320929,0
4.509794,6.083200,2
1.160577,7.708552,0
5.232455,6.198452,2
3.268382,5.999239,2
5.297326,4.765600,2
1.863582,6.978457,0
3.566267,7.602487,0
4.241707,6.337161,2
5.144873,8.649136,0
4.177501,8.566430,0
3.328963,5.138643,2
4.647748,5.765370,2
4.665163,7.212032,2
2.540545,5.989940,0
1.308986,7.567606,0
1.207559,7.876682,0
1.643843,5.611616,0
2.020367,7.991027,0
3.123482,5.570990,2
3.711440,6.329175,2
5.361716,6.495806,2
3.811862,5.622398,2
3.402567,5.167939,2
3.811343,8.082943,0
4.882346,5.347021,2
2.688785,5.092473,2
2.226168,5.126135,0
2.431682,6.050192,0
2.282574,7.410620,0
2.406213,4.564604,2
3.761462,7.696083,0
2.929291,5.896709,0
3.806849,7.066996,0
2.984854,8.995646,0
2.722622,6.086903,0
3.641341,5.658036,2
3.023498,5.696109,2
5.266476,6.953236,2
2.116389,7.812410,0
1.378940,5.242513,0
1.142736,6.261435,0
4.220256,5.337688,2
3.857089,8.590820,0
1.564031,8.784058,0
3.846785,5.542595,2
1.478596,7.008393,0
4.083194,8.139290,0
5.499131,4.622068,2
1.886790,6.943212,0
1.770709,8.365075,0
1.750580,5.986141,0
5.344986,6.152643,2
2.627653,5.210406,2
2.147353,6.562575,0
1.618444,6.366106,0
1.848054,7.317852,0
4.769833,7.680729,2
1.032526,8.664112,0
2.763469,7.370723,0
4.364065,6.730418,2
5.005385,5.318759,2
2.407881,7.336770,0
1.538079,4.890698,0
3.610246,5.504267,2
3.360824,8.491330,0
2.537658,7.840674,0
1.029217,8.352320,0
4.420555,7.002238,2
3.773182,8.678340,0
3.895120,7.639726,0
5.106681,5.707942,2
1.397986,5.057805,0
2.618887,8.400654,0
2.186923,4.535309,2
3.663421,6.361346,2
1.060044,6.830528,0
3.800766,7.104425,0
1.919107,5.293351,0
3.322609,6.478154,0
5.241947,5.058565,2
5.206277,6.404373,2
2.829916,7.129156,0
2.962779,8.229567,0
1.655878,8.213327,0
2.496635,7.146447,0
2.784132,6.704445,0
1.697379,8.295272,0
5.321038,4.987310,2
5.113463,5.867208,2
2.122570,8.097233,0
2.093559,8.881521,0
5.109322,5.700953,2
5.045659,5.759311,2
2.406666,8.298998,0
5.107165,7.122133,2
2.358977,8.819602,0
1.817425,8.763114,0
4.637286,4.567007,2
2.114692,7.718486,0
4.939499,8.515603,0
3.963194,5.831885,2
2.709239,7.932534,0
1.411354,4.711862,0
3.855322,6.841987,0
3.140882,7.560168,0
2.051025,6.113029,0
1.773530,7.215984,0
4.864617,6.729587,2
2.178589,6.989215,0
4.695426,6.015343,2
2.460848,5.629966,0
1.332711,5.665044,0
3.575734,5.823285,2
3.997686,8.602043,0
4.885584,8.246016,0
1.181994,6.222151,0
3.782328,6.022660,2
1.904627,6.650972,0
1.512627,7.960100,0
2.222855,8.849055,0
4.533645,5.795834,2
3.870914,8.730077,0
3.112978,8.340749,0
4.719372,5.474794,2
3.219437,6.845958,0
4.488221,6.343169,2
4.166861,5.898971,2
1.405252,4.556805,0
3.165832,7.453683,0
1.381543,8.986081,0
1.773693,7.598044,0
2.492768,6.137388,0
1.325656,8.472939,0
5.485092,6.468330,2
1.598771,7.648825,0
3.269810,8.403371,0
1.935291,7.326293,0
5.475120,6.240958,2
3.893714,4.722096,2
3.302059,6.476822,0
2.452706,5.094449,0
1.173811,5.608084,0
1.171362,8.787680,0
3.689788,5.103120,2
3.981440,4.606542,2
1.540755,8.777693,0
2.816676,6.844210,0
1.576293,7.858479,0
2.142007,6.331336,0
4.682517,5.616249,2
4.489254,5.528090,2
4.769910,5.974603,2
4.297792,6.580521,2
4.775847,6.447014,2
3.595833,7.960202,0
4.949239,7.106990,2
3.571179,5.528001,2
1.139215,4.718162,0
5.177781,6.482198,2
1.970178,6.917156,0
2.519332,8.296255,0
3.457349,6.857189,0
4.336988,5.544260,2
2.677282,6.723881,0
2.807010,6.092829,0
3.372012,7.617482,0
2.342586,7.189212,0
2.391341,6.680007,0
4.389970,5.710071,2
2.192406,7.738789,0
2.940679,5.228177,2
4.636585,4.738945,2
5.251940,5.423483,2
1.147218,5.601377,0
2.551162,7.736384,0
2.661085,6.273186,0
1.883794,7.253623,0
3.869399,7.267327,0
4.302080,5.556772,2
2.537210,8.991266,0
3.554759,8.705583,0
3.386157,8.996460,0
3.635678,4.806202,2
1.412169,4.550343,0
3.392386,6.245179,0
4.494132,8.327618,0
3.366498,5.150286,2
3.202651,8.786167,0
1.022542,8.473192,0
1.552319,6.889559,0
3.551614,8.119615,0
4.588300,6.453059,2
4.366967,8.979279,0
1.644656,6.964328,0
1.192899,7.327928,0
1.051046,5.515667,0
2.832726,8.282840,0
3.781215,8.259424,0
4.825512,5.314853,2
2.380606,5.996709,0
1.564289,5.714072,0
5.092938,7.438468,2
4.559085,6.199946,2
2.816991,7.156124,0
1.065280,7.700248,0
3.141783,6.048031,0
2.266487,5.287702,0
4.544088,5.778398,2
4.918531,8.483175,0
2.444432,7.094547,0
4.785577,8.286394,0
3.920516,6.697549,2
2.252637,6.438160,0
2.580491,4.516486,2
1.533130,6.664224,0
4.760007,5.704391,2
1.013759,8.713989,0
1.770820,8.913913,0
4.612815,4.655554,2
3.696696,8.750554,0
2.656025,7.530583,0
3.389671,8.497396,0
3.676085,6.206689,2
4.651167,7.365167,2
2.530595,5.620288,0
4.275990,4.727164,2
1.393406,5.754397,0
2.964592,5.113596,2
4.050163,5.470490,2
1.781549,7.702623,0
1.015793,5.117313,0
4.078770,8.864461,0
4.413095,6.625609,2
2.686830,5.885969,0
5.433123,8.512181,2
2.323926,7.682030,0
1.233762,6.525136,0
1.246566,4.511034,0
4.709818,7.324148,2
2.470970,7.586960,0
1.969293,5.578565,0
1.157874,6.432484,0
5.248041,5.335661,2
4.705184,7.491901,2
2.636164,7.535887,0
1.187724,7.542251,0
2.348588,7.948959,0
4.239636,5.906237,2
4.210383,6.516824,2
2.329509,5.191328,0
4.860287,7.777641,2
4.501792,8.803499,0
2.582090,6.743364,0
4.151926,6.971850,2
3.967367,4.650557,2
1.934702,6.656597,0
2.353174,6.447455,0
5.000750,7.056924,2
4.897536,5.718091,2
5.109683,8.684709,0
4.504272,5.315038,2
2.938333,5.916559,0
3.537114,8.522446,0
1.479200,7.589118,0
2.409829,5.879993,0
4.095246,6.956828,2
4.506394,8.069766,0
3.267577,5.415772,2
4.106652,7.436135,0
5.227410,6.895882,2
2.129045,6.154008,0
2.208575,6.955706,0
2.690147,5.649502,0
1.457496,4.851396,0
4.672269,8.710701,0
1.833300,4.874210,0
2.108013,4.901564,0
3.701325,7.726378,0
1.390410,7.203956,0
5.145519,8.011337,2
2.859075,8.119973,0
3.208496,5.258209,2
5.123888,8.910259,0
3.967978,8.114584,0
5.301499,4.908578,2
4.337847,7.576318,0
1.203645,6.046487,0
3.360987,8.802038,0
1.696947,6.629724,0
4.675432,7.034496,2
2.508634,8.665079,0
1.221510,4.972858,0
4.484137,7.093954,2
2.852895,4.877065,2
2.411107,8.423294,0
2.858771,5.616778,0
2.282820,7.783553,0
4.145764,8.200682,0
3.478710,7.481798,0
2.167013,7.290732,0
2.676678,7.644121,0
4.891449,8.086042,0
1.668865,4.618085,0
1.934569,6.252326,0
4.197020,8.965719,0
4.206613,5.402921,2
3.329502,4.764397,2
4.201839,7.542835,0
1.092765,6.611035,0
3.481046,7.756566,0
2.305876,8.944273,0
2.682954,8.214226,0
3.670566,6.818500,0
3.421001,6.676523,0
1.682648,5.628444,0
5.199759,5.270484,2
1.609136,7.012407,0
4.190661,6.097681,2
3.863608,4.545273,2
4.072480,7.463461,0
4.100377,6.157179,2
3.490515,4.638858,2
4.333705,7.236558,2
5.455561,8.538064,2
3.709726,5.175678,2
2.281777,5.299150,0
2.082952,6.137358,0
4.691003,7.674081,2
1.518647,4.693781,0
2.031599,6.261273,0
2.788582,8.827139,0
2.205046,4.889790,0
2.922842,7.906195,0
2.719121,8.160796,0
2.582232,5.924897,0
1.339738,5.109004,0
3.526191,4.792482,2
1.813065,6.807665,0
4.850841,6.509705,2
4.463397,8.855842,0
4.646529,6.689910,2
2.786478,5.086139,2
1.516457,6.392699,0
1.879162,6.487735,0
4.203002,6.024325,2
1.541639,6.299750,0
3.753589,8.858113,0
3.559565,8.803236,0
3.707716,6.502975,2
2.478283,6.280744,0
4.103420,6.211938,2
3.284373,6.970659,0
4.448721,7.076345,2
2.039695,6.111598,0
3.028040,8.428766,0
3.695015,8.157960,0
1.489920,5.178399,0
1.110818,6.871257,0
5.220654,8.499640,0
5.294889,6.576708,2
1.234530,8.386988,0
3.972985,8.155786,0
3.770475,8.068322,0
1.091834,8.933930,0
3.050388,5.316659,2
4.696419,4.800881,2
4.854474,5.989566,2
3.383153,7.844922,0
2.865105,8.792943,0
1.485515,5.786794,0
4.722695,5.644887,2
3.421963,7.223947,0
1.028556,8.414888,0
4.589240,7.491792,2
3.947408,4.804070,2
2.612684,7.684706,0
3.543021,8.929551,0
4.733696,4.671886,2
3.821604,6.552432,2
3.909566,5.557704,2
3.708784,8.774192,0
3.940823,6.848577,0
3.290548,5.834297,2
1.238458,7.597396,0
1.074271,6.805577,0
3.092885,6.201227,0
3.668992,6.051606,2
3.444676,7.214760,0
1.477179,6.639949,0
1.149560,5.165310,0
2.669133,4.514285,2
2.055169,8.781547,0
5.428927,7.117640,2
1.222186,8.098606,0
4.964858,7.045304,2
4.458678,6.138037,2
1.941401,8.359150,0
3.934972,6.132854,2
2.950991,8.327143,0
5.016402,4.723450,2
5.030424,4.908837,2
1.501823,4.569913,0
1.402614,6.285565,0
5.159742,6.652859,2
4.133453,8.331767,0
5.037209,6.786693,2
1.012077,8.287452,0
5.079347,7.630893,2
2.552263,7.742595,0
1.744599,8.472101,0
3.523840,6.790199,0
3.974640,8.480571,0
3.988344,8.375181,0
4.734260,5.635844,2
2.364175,4.860837,2
2.799950,5.749331,0
4.356760,7.256040,2
1.138699,8.525314,0
3.162746,7.369138,0
3.229969,6.874178,0
2.757032,4.869790,2
1.683626,6.230940,0
4.050939,8.446324,0
1.668571,5.224944,0
3.237840,4.747870,2
2.327928,8.332635,0
3.786475,6.925133,0
5.389020,6.624196,2
5.087193,7.377372,2
4.704454,7.054443,2
3.211589,7.209596,0
4.751888,7.524389,2
1.770833,4.554406,0
5.439339,5.165060,2
3.319499,7.659420,0
4.924038,7.460233,2
4.657404,7.194125,2
1.672583,5.752592,0
5.238925,6.260859,2
4.821397,5.978818,2
2.563546,6.344214,0
3.788600,7.032245,0
1.494887,6.527122,0
1.084043,6.247342,0
4.646683,6.746433,2
4.241281,6.831491,2
4.450283,6.698559,2
3.862843,5.331648,2
2.611932,8.921129,0
5.218449,7.712127,2
2.005958,8.857944,0
4.503112,5.728718,2
4.691500,5.455176,2
2.371942,4.627799,2
1.037642,6.585074,0
4.507958,6.326836,2
1.879756,8.744562,0
1.448692,6.957806,0
1.560436,6.753217,0
3.929904,6.707447,2
4.862670,6.615257,2
2.621493,4.523142,2
